team_name|team_id|year|player_name|player_id|class_year|season_year|position|games|ab|runs|hits|avg|doubles|triples|hr|total_bases|slg|rbi|sb|sba|bb|so|hbp|sac_hits|sac_flies|appearances|games_started|complete_games|wins|losses|saves|shutouts|ip|hits|runs|earned_runs|bb|so|era
Ga. Southern|253|2013|Rowe, Kyle|1322485|Sr|2012-13|Pitcher|17|0|0|0||0|0|0|0||0|0|0|0|0|0|0|0|17|0|0|4|4|2|0|29.1|42|18|18|11|21|5.52
Ga. Southern|253|2013|Stevenson, Josh|1322483|Sr|2012-13|Pitcher|19|0|0|0||0|0|0|0||0|0|0|0|0|0|0|0|19|12|0|1|5|0|0|69.2|110|61|55|23|63|7.11
Ga. Southern|253|2013|Williams, Scooter|1092442|Sr|2012-13|Outfield|53|177|33|42|0.237|11|0|2|59|0.333|15|21|25|19|58|19|1|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0.00
Keuka|1159|2013|Prestano, Keith|1091085|Sr|2012-13|Outfield|31|97|12|27|0.278|8||2||0.423|20|2||8|25|13||3||||||||||||||0.00
A&M-Corpus Christi|26172|2013|Beard, Tim|1314585|Sr|2012-13|Pitcher|3|0|0|0||0|0|0|0||0|0|0|0|0|0|0|0|3|0|0|0|0|0|0|2|4|3|3|1|3|13.50
A&M-Corpus Christi|26172|2013|Brantley, Stafford|1314524|Sr|2012-13|Outfield|51|143|13|36|0.252|4|1|0|42|0.294|10|4|9|9|37|1|4|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0.00
A&M-Corpus Christi|26172|2013|Foss, Trevor|1438842|Sr|2012-13|Pitcher|16|0|0|0||0|0|0|0||0|0|0|0|0|0|0|0|16|15|3|8|6|0|2|102|77|44|35|31|103|3.09
A&M-Corpus Christi|26172|2013|Gonzales, Jonathan|1314599|Sr|2012-13|Infield|57|223|35|72|0.323|16|0|5|103|0.462|43|1|2|10|27|4|0|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0.00
A&M-Corpus Christi|26172|2013|Hoelscher, Adam|1104132|Sr|2012-13|Pitcher|14|0|0|0||0|0|0|0||0|0|0|0|0|0|0|0|14|7|0|2|4|0|0|44.2|48|30|28|20|22|5.64
A&M-Corpus Christi|26172|2013|Horton, Seth|1438827|Sr|2012-13|Pitcher|19|0|0|0||0|0|0|0||0|0|0|0|0|0|0|0|19|0|0|1|0|0|0|16|17|13|13|9|10|7.31
A&M-Corpus Christi|26172|2013|Keller, Tim|1314574|Sr|2012-13|Pitcher|10|0|0|0||0|0|0|0||0|0|0|0|0|0|0|0|10|5|0|2|1|0|0|26.2|35|20|14|19|13|4.72
A&M-Corpus Christi|26172|2013|Pace, Frano|1314584|Sr|2012-13|Pitcher|26|0|0|0||0|0|0|0||0|0|0|0|0|0|0|0|26|0|0|1|0|1|0|22.1|23|20|13|12|30|5.24
A&M-Corpus Christi|26172|2013|Porras, Brad|1314587|Sr|2012-13|Infield|57|229|34|72|0.314|17|0|3|98|0.428|31|3|3|12|31|3|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0.00
A&M-Corpus Christi|26172|2013|Taylor, Zach|1438838|Sr|2012-13|Infield|53|187|29|56|0.299|9|2|0|69|0.369|27|5|10|14|41|4|5|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0.00
A&M-Corpus Christi|26172|2013|Weiss, Eric|1314554|Sr|2012-13|Catcher|57|211|42|69|0.327|11|4|4|100|0.474|42|8|13|27|41|3|0|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0.00
St. Louis|609|2013|Alemann, Alex|1106875|Sr|2012-13|Pitcher|15|0|0|0||0|0|0|0||0|0|0|0|0|0|0|0|15|15|1|6|6|0|0|93.2|102|44|35|33|70|3.36
St. Louis|609|2013|Fernandez, Steve|1106878|Sr|2012-13|Designated Hitter|26|76|10|17|0.224|3|0|2|26|0.342|10|1|2|16|21|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0.00
St. Louis|609|2013|Hammerman, Jordan|1220021|Sr|2012-13|Outfield|55|140|26|35|0.250|5|0|1|43|0.307|18|4|5|22|15|0|7|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0.00
St. Louis|609|2013|Kelly, Alex|1302848|Sr|2012-13|Outfield|62|246|45|84|0.341|17|0|12|137|0.557|61|9|13|34|47|5|0|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0.00
St. Louis|609|2013|Levin, Jon|1106879|Sr|2012-13|Pitcher|30|0|0|0||0|0|0|0||0|0|0|0|0|0|0|0|30|0|0|3|0|2|0|22.1|14|4|3|6|17|1.21
St. Louis|609|2013|Levine, Mike|1106880|Sr|2012-13|Second Base|61|223|36|70|0.314|11|3|0|87|0.390|31|3|8|20|18|9|4|6|0|0|0|0|0|0|0|0|0|0|0|0|0|0.00
St. Louis|609|2013|Mejia, Marco|1422629|Sr|2012-13|Pitcher|27|0|0|0||0|0|0|0||0|0|0|0|0|0|0|0|27|0|0|3|2|6|0|32|25|13|12|12|31|3.38
St. Louis|609|2013|Nelson, Grant|1302847|Sr|2012-13|Catcher|60|228|45|77|0.338|8|3|5|106|0.465|32|4|6|37|56|2|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0.00
St. Louis|609|2013|Rose, C. J|1220022|Sr|2012-13|First Base|41|111|18|26|0.234|4|0|3|39|0.351|23|3|3|12|27|7|0|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0.00
Methodist|412|2013|Berry, Reid|1089951|Sr|2012-13|Pitcher|7||||||||||||||||||7|||||||5.2|8|5|5|2|5|7.94
Methodist|412|2013|Thigpen, Brandon|1089948|Sr|2012-13|Infield|46|175|35|52|0.297|15|1|6|87|0.497|37|10||25|22|3|4|1|10|4||3|2|1||30.2|36|14|12|17|17|3.52
Methodist|412|2013|Younger, Tyler|1089967|Sr|2012-13|Infield|42|155|30|43|0.277|8|3|1|60|0.387|29|4||12|22|10|6|5||||||||||||||0.00
Utica|733|2013|Dunbar, Nick|1111114|Sr|2012-13|First Base|34|103|16|30|0.291|10|1|||0.408|17|3|5|8|15|4|1|||||||||||||||0.00
Utica|733|2013|Podlucky, Chris|1111124|Sr|2012-13|Infield|34|100|18|27|0.270|5|1|1|37|0.370|10|4||14|17|1|2||1|||||||0.1|||||1|0.00
Utica|733|2013|Young, Tyler|1330155|Sr|2012-13|Outfield|27|77|12|15|0.195|4||||0.247|10|2|6|8|13|1|3|||||||||||||||0.00
Utica|733|2013|Zapata, Angel|1111126|Sr|2012-13|Outfield|25|69|11|13|0.188|3||2||0.319|9|1|2|4|29|||||||||||||||||0.00
Rivier|18422|2013|Bowser, Kyle|1094141|Sr|2012-13|Outfield|32|98|10|18|0.184|8|1|1|31|0.316|7|11|12|15|31|4||||||||||||||||0.00
Rivier|18422|2013|Chenevert, Justin|1206703|Sr|2012-13|Pitcher|5||||||||||||||||||5|2|||2|||7.2|19|24|19|6|7|22.30
Rivier|18422|2013|DiBenedetto, John|1324005|Sr|2012-13|Catcher|35|112|6|25|0.223|1||||0.232|16|1|3|7|11|3|1|1||||||||||||||0.00
Rivier|18422|2013|Velez, Aramiz|1094142|Sr|2012-13|First Base|35|116|13|43|0.371|9|1|4|66|0.569|31|||5|13|4||3||||||||||||||0.00
Cornell|167|2013|Burke, Chris|1085352|Sr|2012-13|Catcher|10|22|0|4|0.182|0|0|0|4|0.182|3|0|0|1|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0.00
Cornell|167|2013|Crawford, Forrest|1215857|Sr|2012-13|Infield|8|14|2|3|0.214|1|0|0|4|0.286|2|0|0|0|2|0|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0.00
Cornell|167|2013|Hawley, Houston|1215866|Sr|2012-13|Pitcher|9|0|0|0||0|0|0|0||0|0|0|0|0|0|0|0|9|0|0|0|1|1|0|8.1|15|14|9|2|3|9.72
Cornell|167|2013|Irigoyen, Anthony|1085354|Sr|2012-13|Infield|2|2|0|0||0|0|0|0||0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0.00
Cornell|167|2013|Kazley, Mike|1085355|Sr|2012-13|Pitcher|10|0|0|0||0|0|0|0||0|0|0|0|0|0|0|0|10|0|0|0|0|0|0|9|11|4|3|2|5|3.00
Cornell|167|2013|McCabe, Connor|1085357|Sr|2012-13|Outfield|26|58|7|11|0.190|3|0|0|14|0.241|7|1|2|1|9|0|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0.00
Cornell|167|2013|Mullan, Phil|1085359|Sr|2012-13|Outfield|10|18|1|2|0.111|0|0|0|2|0.111|1|0|0|0|4|1|0|0|2|0|0|0|0|0|0|1|1|0|0|1|0|0.00
Cornell|167|2013|Parthemer, TJ|1439147|Sr|2012-13|Pitcher|6|0|0|0||0|0|0|0||0|0|0|0|0|0|0|0|6|2|0|0|2|0|0|15|12|14|8|9|14|4.80
Cornell|167|2013|Peters, Brenton|1085360|Sr|2012-13|Infield|34|120|14|32|0.267|6|2|0|42|0.350|6|5|8|15|24|2|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0.00
Cornell|167|2013|Souza, Spenser|1085364|Sr|2012-13|Outfield|23|87|10|24|0.276|4|1|1|33|0.379|14|12|15|1|10|0|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0.00
Northern Colo|502|2013|Banach, Dylan|1313797|Sr|2012-13|Outfield|53|182|30|44|0.242|7|0|1|54|0.297|19|12|17|8|25|14|5|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0.00
Northern Colo|502|2013|Baum, Derek|1313812|Sr|2012-13|Catcher|29|61|10|16|0.262|2|0|2|24|0.393|12|1|1|5|11|6|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0.00
Northern Colo|502|2013|Johnson, Jake|1313811|Sr|2012-13|Pitcher|16|0|0|0||0|0|0|0||0|0|0|0|0|0|0|0|16|12|0|7|3|1|0|73|93|52|42|18|49|5.18
Northern Colo|502|2013|Lambert, Harrison|1088752|Sr|2012-13|Catcher|40|95|3|17|0.179|2|0|0|19|0.200|17|1|2|6|12|5|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0.00
Northern Colo|502|2013|Packard, Ben|1088756|Sr|2012-13|Designated Hitter|40|62|12|19|0.306|5|3|1|33|0.532|12|1|2|6|19|8|1|2|17|0|0|0|1|1|0|25|22|12|10|16|19|3.60
Northern Colo|502|2013|Schnedier, Brooks|1313799|Sr|2012-13|First Base|40|82|12|20|0|6|0|2|32|0.390|11|6|9|12|34|6|0|0|3|0|0|0|0|0|0|4|7|5|3|2|0|6.75
Northern Colo|502|2013|Talley, Dan|1313805|Sr|2012-13|Pitcher||||||||||||||||||||||||||||||||
Northern Colo|502|2013|Willman, Kevin|1203402|Sr|2012-13|Pitcher|24|0|0|0||0|0|0|0||0|0|0|0|0|0|0|0|24|0|0|4|3|10|0|43.2|40|15|12|18|24|2.47
Northern Colo|502|2013|Yamamoto, Tyler|1203400|Sr|2012-13|Infield|14|14|3|1|0.071|0|0|0|1|0.071|1|0|0|3|5|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0.00
Ga. Southwestern|1097|2013|Ambrosino, Frank|1309040|Sr|2012-13|Pitcher|16|0|0|0||0|0|0|0||0|0|0|0|0|0|0|0|16|13|1|1|7|0|0|89.2|111|58|47|22|66|5.0
Ga. Southwestern|1097|2013|Coffey, Michel|1107269|Sr|2012-13|Outfield|43|169|16|35|0.207|2|0|1|40|0.237|17|6|6|17|25|0|1|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0.00
Ga. Southwestern|1097|2013|Duran, John|1215050|Sr|2012-13|Infield|44|180|27|50|0.278|7|1|0|59|0.328|18|6|7|10|14|1|7|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0.00
Ga. Southwestern|1097|2013|Lott, Justin|1309041|Sr|2012-13|Pitcher|16|0|0|0||0|0|0|0||0|0|0|0|0|0|0|0|16|11|0|1|3|0|0|72|69|51|37|40|68|4.63
Ga. Southwestern|1097|2013|Parker, Blane|1308947|Sr|2012-13|Infield|32|91|12|24|0.264|4|1|0|30|0.330|8|1|5|10|14|4|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0.00
Ga. Southwestern|1097|2013|Sheffield, Randall|1309044|Sr|2012-13|Outfield|44|165|26|48|0.291|6|3|2|66|0.400|17|14|14|18|46|2|3|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0.00
Ga. Southwestern|1097|2013|Young, Chase|1309043|Sr|2012-13|Catcher|13|39|3|7|0.179|0|0|1|10|0.256|3|0|0|3|7|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0.00
Keystone|30047|2013|Castano, Miguel|1321999|Sr|2012-13|Infield|35|117|24|33|0.282|7||||0.342|20|7|10|5|10|2|5|1||||||||||||||0.00
Keystone|30047|2013|Duffy, Zachary|1322006|Sr|2012-13|Pitcher|8||||||||||||||||||8|4|1|2|1|||26.2|23|14|11|15|18|3.71
Keystone|30047|2013|Jorge, Elvin|1322015|Sr|2012-13|Pitcher|1||||||||||||||||||1|||||||1|||||3|0.00
Keystone|30047|2013|Krebs, Adam|1441893|Sr|2012-13|Pitcher|16||||||||||||||||||16|||1||7||19.1|9|5|2|9|33|0.93
Keystone|30047|2013|Lopez, Felix|1441881|Sr|2012-13|Pitcher|8||||||||||||||||||8|3|||1|||20|19|13|9|14|23|4.05
Keystone|30047|2013|Martinez, Justin|1441875|Sr|2012-13|Pitcher|14||||||||||||||||||14|||1|1|2||16|13|4|3|6|15|1.69
Keystone|30047|2013|Molina, Gabriel|1322007|Sr|2012-13|Catcher|45|153|27|49|0.320|10||3||0.444|28|4|8|16|17|1|4|5||||||||||||||0.00
Keystone|30047|2013|Ramirez, Gabriel|1441863|Sr|2012-13|Catcher|35|116|24|42|0.362|11||1||0.483|15|1||18|14|3||3||||||||||||||0.00
Keystone|30047|2013|Robinson, Patrick|1441898|Sr|2012-13|Pitcher|13||||||||||||||||||13|8|2|7|2|||63.1|40|16|10|20|56|1.42
Keystone|30047|2013|Rogers, Rob|1208990|Sr|2012-13|Pitcher|16||||||||||||||||||16|16|6|10|2||2|101|71|25|14|31|114|1.25
Keystone|30047|2013|Straub, Austin|1221715|Sr|2012-13|Catcher|37|91|13|27|0.297|1|1|||0.330|15|4||11|16|5|6|1||||||||||||||0.00
Abilene Christian|2|2013|Conwell, Kyle|1311164|Sr|2012-13|Outfield|52|171|27|51|0.298|7|2|4|74|0.433|23|3|5|20|19|3|5|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0.00
Abilene Christian|2|2013|Cooper, Clint|1311154|Sr|2012-13|Pitcher|1|0|0|0||0|0|0|0||0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|1.2|2|2|2|0|0|10.80
Abilene Christian|2|2013|Duarte, Chuck|1311155|Sr|2012-13|Infield|53|166|27|48|0.289|1|0|0|49|0.295|26|7|10|20|14|5|11|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0.00
Abilene Christian|2|2013|Hahn, Carter|1420633|Sr|2012-13|Pitcher|17|0|0|0||0|0|0|0||0|0|0|0|0|0|0|0|17|12|4|7|4|2|1|79.2|92|36|33|20|86|3.73
Abilene Christian|2|2013|Herrera, Jordan|1311161|Sr|2012-13|Pitcher|13|0|0|0||0|0|0|0||0|0|0|0|0|0|0|0|13|9|2|5|3|0|0|60.2|60|41|36|17|58|5.34
Abilene Christian|2|2013|Lambrix, Aaron|1077038|Sr|2012-13|Pitcher|16|0|0|0||0|0|0|0||0|0|0|0|0|0|0|0|16|9|4|4|5|1|1|73.2|71|40|30|16|44|3.67
Abilene Christian|2|2013|Luckie, Ryan|1420636|Sr|2012-13|Outfield|26|47|13|9|0.191|1|0|0|10|0.213|2|2|3|14|17|3|2|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0.00
Abilene Christian|2|2013|Macy, Rodge|1311156|Sr|2012-13|Catcher|52|159|25|46|0.289|6|1|0|54|0.340|28|7|10|29|30|10|8|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0.00
Abilene Christian|2|2013|Mejia, Luke|1311149|Sr|2012-13|Infield|12|16|1|1|0.063|0|0|0|1|0.063|3|1|2|1|3|1|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0.00
Abilene Christian|2|2013|Niland, Emmett|1311150|Sr|2012-13|Catcher|19|46|4|10|0.217|1|0|0|11|0.239|4|1|2|2|6|1|4|0|1|0|0|0|0|0|0|0.1|1|1|0|0|1|0.00
Abilene Christian|2|2013|Palmer, Austin|1311157|Sr|2012-13|Pitcher|14|0|0|0||0|0|0|0||0|0|0|0|0|0|0|0|14|9|1|3|4|0|0|56.1|63|40|36|30|49|5.75
Abilene Christian|2|2013|Roland, James|1420637|Sr|2012-13|Designated Hitter|20|37|3|8|0.216|1|0|0|9|0.243|5|0|1|7|9|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0.00
Abilene Christian|2|2013|Salazar, Rikky|1311192|Sr|2012-13|First Base|8|12|2|2|0.167|0|0|0|2|0.167|4|0|0|1|4|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0.00
Abilene Christian|2|2013|Schuetze, Travis|1077034|Sr|2012-13|Pitcher|53|174|31|55|0.316|13|2|1|75|0.431|30|7|12|18|20|7|12|4|1|0|0|0|0|0|0|1.1|3|2|2|1|1|13.50
Abilene Christian|2|2013|Watson, Reed|1215881|Sr|2012-13|Infield|16|28|5|1|0.036|0|0|1|4|0.143|3|1|1|4|11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0.00
Metro St|413|2013|Arceneaux, Justin|1307172|Sr|2012-13|Pitcher|12|0|0|0||0|0|0|0||0|0|0|0|0|0|0|0|12|11|2|3|5|0|0|56.2|89|61|45|28|38|7.15
Metro St|413|2013|Cammall, Erik|1307166|Sr|2012-13|Shortstop|47|175|35|43|0.246|7|0|0|50|0.286|19|8|8|29|37|6|3|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0.00
Metro St|413|2013|Carpenter, Forrest|1211506|Sr|2012-13|Pitcher|19|13|2|1|0.077|1|0|0|2|0.154|2|0|0|3|3|0|0|0|8|1|0|0|1|0|0|12.1|29|16|16|6|9|11.68
Metro St|413|2013|Luzon, Carlos|1307184|Sr|2012-13|Pitcher|16|0|0|0||0|0|0|0||0|0|0|0|0|0|0|0|16|0|0|3|1|0|0|18.1|23|16|14|13|8|6.87
Metro St|413|2013|Nelson, Jacob|1416500|Sr|2012-13|Pitcher|40|135|38|49|0.363|11|0|12|96|0.711|40|1|1|26|23|3|1|0|1|0|0|0|0|0|0|1|2|1|1|1|0|9.00
Metro St|413|2013|Ortivez, Markie|1416497|Sr|2012-13|Catcher|42|122|17|27|0.221|7|0|0|34|0.279|10|0|0|20|12|3|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0.00
Metro St|413|2013|Purvis, Gavin|1307169|Sr|2012-13|Outfield|1|0|0|0||0|0|0|0||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0.00
Metro St|413|2013|Reeves, Sean|1096394|Sr|2012-13|Third Base|22|44|6|12|0.273|2|0|0|14|0.318|5|0|0|7|11|1|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0.00
Metro St|413|2013|Schrupp, Alex|1307168|Sr|2012-13|Outfield|46|171|23|63|0.368|15|2|4|94|0.550|36|4|5|10|21|3|0|5|0|0|0|0|0|0|0|0|0|0|0|0|0|0.00
St. Martins|1343|2013|Bassi, Cory|1313046|Sr|2012-13|Catcher|16|32|5|4|0.125|0|0|0|4|0.125|1|1|1|0|10|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0.00
St. Martins|1343|2013|Jeffers, Brendan|1313062|Sr|2012-13|Pitcher|12|0|0|0||0|0|0|0||0|0|0|0|0|0|0|0|11|11|2|3|5|0|1|72.1|101|44|39|19|39|4.85
St. Martins|1343|2013|Klonitsko, Anthony|1332369|Sr|2012-13|Pitcher|19|0|0|0||0|0|0|0||0|0|0|0|0|0|0|0|18|1|1|2|0|0|0|22.2|28|25|18|10|6|7.15
St. Martins|1343|2013|Sanelli, Mario|1329867|Sr|2012-13|Infield|45|151|11|41|0.272|7|0|1|51|0.338|24|1|5|17|19|5|5|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0.00
St. Martins|1343|2013|Twedt, Bobby|1103050|Sr|2012-13|Infield|48|165|21|55|0.333|13|2|0|72|0.436|23|2|4|13|27|12|4|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0.00
Butler|87|2013|Akin, Bob|1100162|Sr|2012-13|Infield|34|41|8|9|0.220|3|0|0|12|0.293|5|0|0|9|7|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0.00
Butler|87|2013|Byerly, Chase|1100163|Sr|2012-13|Pitcher|26|0|0|0||0|0|0|0||0|0|0|0|0|0|0|0|26|0|0|1|5|8|0|43.2|49|28|17|11|33|3.50
Butler|87|2013|Calderon, Lucas|1316215|Sr|2012-13|Infield|49|167|25|41|0.246|9|0|1|53|0.317|17|0|2|9|15|6|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0.00
Butler|87|2013|Dillon, Jack|1100174|Sr|2012-13|Outfield|47|154|28|37|0.240|5|1|3|53|0.344|18|7|8|26|29|7|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0.00
Butler|87|2013|Earle, Jared|1100165|Sr|2012-13|Pitcher|7|0|0|0||0|0|0|0||0|0|0|0|0|0|0|0|7|0|0|0|0|0|0|9|12|12|8|8|5|8.00
Butler|87|2013|Eckhardt, Andrew|1100166|Sr|2012-13|Outfield|1|1|0|0||0|0|0|0||0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0.00
Butler|87|2013|Gelwicks, Pat|1100167|Sr|2012-13|First Base|33|90|10|16|0.178|5|0|1|24|0.267|10|1|1|6|35|1|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0.00
Butler|87|2013|Haddad, Radley|1221252|Sr|2012-13|Catcher|50|169|28|39|0.231|10|2|1|56|0.331|20|0|2|27|38|6|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0.00
Butler|87|2013|Hladek, Nick|983192|Sr|2012-13|Catcher||||||||||||||||||||||||||||||||
Butler|87|2013|Kramp, Kyle|1100168|Sr|2012-13|Pitcher|14|0|0|0||0|0|0|0||0|0|0|0|0|0|0|0|14|13|1|7|4|0|0|69.1|88|48|37|24|52|4.80
